source_state,property_id,owner_name,holder_name,address,city,state,postal_code,property_type,property_type_code,property_value,report_year,uuid
CA,13184203,CALENDAR R. MICHAEL / CALENDAR PATRICIA A,CHAMPION ENTERPRISES INC COMMON,935 JOHNFER WAY   APT 216,SACRAMENTO,CA,95831,Non Standard NAUPA Code for - Other,76  ,25.5,,cyGtEp8BWDpOTxa9U9R4
CA,1063432389,CALENDAR RESEARCH LLC,AT&T SERVICES INC,800 E COLORADO BLVD STE 240,PASADENA,CA,91101,,MS11,,,K85dE58BBuGJUe8uGo7-
CA,1063432390,CALENDAR RESEARCH LLC,AT&T SERVICES INC,800 E COLORADO BLVD STE 240,PASADENA,CA,91101,,MS11,,,LM5dE58BBuGJUe8uGo7-
CA,1063432391,CALENDAR RESEARCH LLC,AT&T SERVICES INC,800 E COLORADO BLVD STE 240,PASADENA,CA,91101,,MS11,,,Lc5dE58BBuGJUe8uGo7-
CA,13163704,CALENDAR SCOTT C / CALENDAR PATRICIA A,BELLE ISLE NET PROFIT UNITS,300 W WALNUT,DIXON,CA,95620,Non Standard NAUPA Code for - Other,76  ,2.1,,PCaoEp8BVoZSrHrZ8R8N
CA,966860163,CALENDAR SCOTT C,GENERAL ELECTRIC COMPANY,8111 MAJOR CIR APT B,HUNTINGTON BEACH,CA,92647,CREDIT BAL -  ACCTS RECEIVABLE,MS09,0.02,,uDjGEp8B9dGTenPiBHTS
CA,992072616,CALENDAR SCOTT C,"CAPITAL ONE BANK, NATIONAL ASSOCIATION",8295 TAMARIND LN,RIVERSIDE,CA,92509,CUSTOMER OVERPAYMENTS,MS05,0.01,,QvftEp8BdxBbIqahn1B0
CA,971197959,CALENDAR TEXTILE INC / DEBTOR-IN-POSSESSION LA-KM,BANK OF THE WEST,PO BOX 2038,HUNTINGTON PK,CA,90255,CHECKING ACCOUNTS,AC01,2395.07,,qrvMEp8BMOBo_ZuOYrsb
CA,971197951,CALENDAR TEXTILE INC / DEBTOR-IN-POSSESSION LA- KM,BANK OF THE WEST,PO BOX 2038,HUNTINGTON PK,CA,90255,CHECKING ACCOUNTS,AC01,11440.88,,57vMEp8BMOBo_ZuOYrsb
CA,18926958,CALENDAR TEXTILE INC,GE CAPITAL COMMERCIAL SERVICES INC,1616 PERRINO PLACE,LOS ANGELES,CA,90023,Non Standard NAUPA Code for - Credit balances,61  ,24442.35,,DAKxEp8Bqu6IKIxA6ROY
CA,957165897,CALENDAR TEXTILES INC,STATE COMP INSURANCE FUND,1616 PERRINO PLACE,LOS ANGELES,CA,90023,PREMIUM REFUNDS,IN05,2041.25,,9IS5Ep8Bj6Q_lu2Xpn1u
CA,979364032,CALENDAR TRANSPORATION INC,ADP INC. (EMPLOYER SEVICE DN),1580 E EDINGER AVE STE Q,SANTA ANA,CA,92705,ACCOUNTS PAYABLE,MS08,20.9,,CJjYEp8Bj6Q_lu2Xz9dn
CA,14937186,CHILDRENS CONCERT CALENDAR,AT&T CORP,14431 VENTURA BLVD 285,SHERMAN OAKS,CA,91423,Non Standard NAUPA Code for - Refunds,79  ,55.95,,8_2sEp8BPFHwP-jRxh_P
CA,998415998,CHRISTIAN ACTIVITIES CALENDAR,UNITED METHODIST PUBLISHING HOUSE,BILL SCARBRAUGH,OJAI,CA,93024,PAYMENTS FOR GOODS & SERVICES,MS04,1.0,,4P74Ep8BdxBbIqahSJZj
CA,1046555984,CONTENT CALENDAR PRO,PAYPAL,505 GATEWAY PLACE,RANCHO MISSION VIEJO,CA,92694,MISC INTANGIBLE PROP,MS17,94.56,,ZEbkF58Bj6Q_lu2XE7CC
CA,999442114,HOLLYWOOD NEWS CALENDAR,CITIBANK N A,PO BOX 55624,SHERMAN OAKS,CA,91413,CASHIER'S CHECKS,CK01,100.0,,5S76Ep8BPFHwP-jRGE_h
CA,1065021007,RIM FIRE CALENDAR,PAYPAL,18755 STANDARD RD,SONORA,CA,95370,,MS17,,,nDZfE58BdwRK0i0y1IFY
CA,1030012435,SEAN M CALENDAR,CAPITAL ONE NA,5992 KUVASZ CT,CITRUS HEIGHTS,CA,95621,CUSTOMER OVERPAYMENTS,MS05,6.37,,RiM6E58BgbHqynegZ1vi
CA,989904886,THE KEMETIC CALENDAR,PAYPAL INC,515 KILBURN CT,CONCORD,CA,94520,MISC INTANGIBLE PROP,MS17,1.24,,X0fqEp8BWDpOTxa9HJ4F
CA,987951489,YEARBOX CALENDAR PRINTING,"GOOGLE, LLC",1447 MARTIN AVENUE,SAN JOSE,CA,95126,CREDIT BAL -  ACCTS RECEIVABLE,MS09,0.69,,hFDmEp8B9dGTenPi-Tmh
CA,1064904129,YOUR YEAR CALENDAR,PAYPAL,4338 DENKER DR,PLEASANTON,CA,94588,,MS17,,,NDZfE58BdwRK0i0yoDlM
CA,11336890,CLUB / H H H SENIOR RETIREMENT,BANK OF AMERICA NT&SA BRANCH:2153-29TH-CRENSHAW BRANCH,P O BOX NO 18498,LOS ANGELES,CA,90018,"Non Standard NAUPA Code for - Checking accounts, dmnd depsit",56  ,102.52,,nHytEp8Bj6Q_lu2X_ijn
CA,476794,CLUB,0867 BANK OF AMERICA NT & SA,P O BX 1770,COSTA MESA,CA,92626,Non Standard NAUPA Code for - Savings accts/crdt union shrs,82  ,240.35,,RCmwEp8B9dGTenPiEVZa
CA,982416283,CLUB,TULARE COUNTY FEDERAL CREDIT UNION,2493 AZALEA AVE,TULARE,CA,93274,SAVINGS ACCOUNTS,AC02,23.14,,jEndEp8B9dGTenPi5-hb
CA,11326101,CLUB / Additional Owners Exist,BANK OF AMERICA NT&SA BRANCH:0244-FONTANA BRANCH,7347 JUNIPER,FONTANA,CA,92336,"Non Standard NAUPA Code for - Checking accounts, dmnd depsit",56  ,110.73,,Y_moEp8BPFHwP-jRQb3i
CA,987131098,CLUB,TRUCK INSURANCE EXCHANGE,470 GRAND AVE,S SAN FRAN,CA,94080,PREMIUM REFUNDS,IN05,197.0,,387lEp8BMOBo_ZuOszTV
CA,968640937,CLUB,COLGATE-PALMOLIVE COMPANY,1320 N SYCAMORE AVE 309,LOS ANGELES,CA,90028,DIVIDEND REINVESTMENT PLAN,SC19,1473.63,,UDLIEp8BWDpOTxa9oF0L
CA,968640936,CLUB,COLGATE-PALMOLIVE COMPANY,1320 N SYCAMORE AVE 309,LOS ANGELES,CA,90028,CASH FOR FRACTIONAL SHARES,SC09,24.55,,ozLIEp8BWDpOTxa9oF0M
CA,1017378332,CLUB / INTERINS EXCHANGE OF THE AUTOMOBILE,ALLSTATE NORTHBROOK INDEMNITY COMPANY,PO BOX 515097,LOS ANGELES,CA,90051,INDIVIDUAL POLICY BENEFIT/CLM,IN01,187.99,,vPEZE58BMOBo_ZuOFQJH
CA,12888593,CLUB / BOOSTERS SUMMERVILL B,U.S. BANK NATIONAL ASSOCIATION,PO BOX 1472,TWAIN HARTE,CA,95383,"Non Standard NAUPA Code for - Checking accounts, dmnd depsit",56  ,110.07,,ECKmEp8B9dGTenPiVMkX
CA,19002963,CLUB,ORANGE COUNTY REGISTER INC,650 TOWN CENTER DR #570,COSTA MESA,CA,92626,Non Standard NAUPA Code for - Credit balances,61  ,158.81,,9B6nEp8BWDpOTxa9CxtG
CA,1065219618,CLUB,CSG SYSTEMS INC,49 GEARY ST,SAN FRANCISCO,CA,94108,,MS11,,,029gE58Bqu6IKIxAEj5S
CA,1019075594,CLUB / WESTERN AMERICANCHINCHILLA RABBBIT THE,US BANK NA,120 KORINEK CT,APTOS,CA,95003,CHECKING ACCOUNTS,AC01,240.1,,FQkcE58BdwRK0i0yKBZx
CA,11336497,CLUB / SECURITY PACIFIC SPEAKING,BANK OF AMERICA NT&SA BRANCH:2129-FOURTH & HOPE,ATTN-MARY-KATHRYN SAUCER,SAN FRANCISCO,CA,94137,"Non Standard NAUPA Code for - Checking accounts, dmnd depsit",56  ,46.78,,CcCpEp8BgbHqynegV2KA
CA,19002964,CLUB,ORANGE COUNTY REGISTER INC,4550 AVENIDA DEL ESTE,YORBA LINDA,CA,92886,Non Standard NAUPA Code for - Credit balances,61  ,150.0,,W8azEp8BgbHqynegS1wg
CA,962109724,CLUB / BASKETBALL CALIFORNIA CRUISERS,HSBC BANK USA,22708 WYANDOTTE ST,WEST HILLS,CA,91307,CHECKING ACCOUNTS,AC01,1.82,,QbK_Ep8BMOBo_ZuOb_Bo
CA,979878136,CLUB,BROTHER INTERNATIONAL CORPORATION,2525 JEFFERSON BLUB,WEST SACRAMENTO,CA,95691,MISC OUTSTANDING CHECKS,MS16,30.0,,Dd3ZEp8BdwRK0i0ysAfO
CA,1083122245,CLUB,WELLS FARGO BANK NA (APECS 111),PO BOX 517,TUOLUMNE,CA,95379,,CK01,,,6EVqE58BdxBbIqahHbpb
CA,1067639545,Club  W club,ECOATM LLC,5340 Alla Rd Ste 105,Los Angeles,CA,90017,,AC01,,,4EBjE58BdxBbIqahLo-A
CA,1067639544,Club  W club,ECOATM LLC,5340 Alla Rd Ste 105,Los Angeles,CA,90017,,AC01,,,DEBjE58BdxBbIqahLpCA
CA,1031560898,CLUB TESORO CLUB,MOTOR VEHICLE SOFTWARE CORPORATION,57800 DESERT CACTUS DR,THERMAL,CA,92274,REFUNDS DUE,MS11,13.0,,fio9E58BdxBbIqahFlR4
CA,1041768324,CLUB WINGTIP CLUB,NYT SALES INC,550 MONTGOMERY ST FLOOR 10,SAN FRANCISCO,CA,94111,VENDOR CHECKS,CK13,26.31,,geLYF58BWDpOTxa90XiP
CA,997395640,13 MOON SPIRAL CALENDAR,PAYPAL INC,2635 FILLMORE ST 302,SAN FRANCISCO,CA,94115,MISC INTANGIBLE PROP,MS17,14.85,,nyz2Ep8BPFHwP-jRjSJg
CA,957160758,ALL STAR CALENDAR COMPANY,AUTOMOBILE CLUB OF SOUTHERN CALIFORNIA,4654 E AVENUE'S UNIT B P MB 17,PALMDALE,CA,93552,EXPENSE CHECKS,CK10,95.0,,xYS5Ep8Bj6Q_lu2Xpnlt
CA,17430292,ALL STAR CALENDAR COMPANY,HILTON HOTELS CORPORATION,4654 EAST AVENUE  S,PALMDALE,CA,93552,Non Standard NAUPA Code for - Vendor payments,85  ,90.0,,iSKuEp8BWDpOTxa9Kz7d
CA,16593694,ALL STAR CALENDAR COMPANY,SOUTHERN CALIFORNIA GAS CO.,4654 E AVENUE S UNIT B STE 178,PALMDALE,CA,93552,Non Standard NAUPA Code for - Vendor payments,85  ,100.0,,uvysEp8BPFHwP-jRe8RP
CA,12267210,ALLAN HANCOCK SPORTS CALENDAR,SANTA BARBARA BANK AND TRUST,UNKNOWN,,,000,Non Standard NAUPA Code for - Other,76  ,549.0,,SfajEp8BPFHwP-jR08TR
CA,1058969253,AZ ON THE CALENDAR,STRIPE INC,510 TOWNSEND ST,SAN FRANCISCO,CA,94103,,MS17,,,oRhVE58BMOBo_ZuOrQNm
CA,998203023,BIO TECHNOLOGY CALENDAR INC,KELLY SERVICES INC,132 OLYMPIA PARK RD,GRASS VALLEY,CA,95945,CREDIT BAL -  ACCTS RECEIVABLE,MS09,0.13,,fK73Ep8Bj6Q_lu2X60Hw
CA,1065120188,BIO TECHNOLOGY CALENDAR INC,PACIFIC GAS & ELECTRIC COMPANY,14878 MOSSWOOD LN,GRASS VALLEY,CA,95945,"WAGES, PAYROLL, SALARIES",MS01,18.87,,urnoF58Bqu6IKIxAVskv
CA,1065120189,BIO TECHNOLOGY CALENDAR INC,PACIFIC GAS & ELECTRIC COMPANY,14878 MOSSWOOD LN,GRASS VALLEY,CA,95945,"WAGES, PAYROLL, SALARIES",MS01,18.87,,u7noF58Bqu6IKIxAVskv
CA,989851769,BOWLING BELLES 2013 CALENDAR,PAYPAL INC,POST OFFICE BOX 2954,ALAMEDA,CA,94501,MISC INTANGIBLE PROP,MS17,35.51,,UCjqEp8Bqu6IKIxAA1-t
CA,955250398,CALENDAR EVNTS CST CLB,(12000) CAPITAL ONE SERVICES LLC,PO BOX 1033,INGLEWOOD,CA,90308,ACCOUNTS PAYABLE,MS08,1.26,,-sW3Ep8BdwRK0i0ykMoI
CA,970657643,CALENDAR MARY H ESTATE / CALENDAR MARY H,METROPOLITAN LIFE INSURANCE COMPANY,SANTA FE,PLACENTIA,CA,92870,PROCEEDS DUE BENEFICIARIES,IN03,67.54,,mxPLEp8Bqu6IKIxAmO2D
CA,16398385,CALENDAR ROBINSON CO INC,PAUL REVERE LIFE & ACCIDENT,120 HOWARD ST STE 550,SAN FRANCISCO,CA,94105,Non Standard NAUPA Code for - Commissions,59  ,106.94,,T_-wEp8BPFHwP-jRnssS
CA,1016666818,CALENDAR ROBINSON CO INC,HEALTH NET OF CALIFORNIA INC,300 MONTGOMERY ST STE 888,SAN FRANCISCO,CA,94104,GROUP POLICY BENEFIT/CLM PMTS,IN02,35.54,,zHAXE58BVoZSrHrZ0hA_
CA,16398384,CALENDAR ROBINSON CO INC,PAUL REVERE LIFE & ACCIDENT,120 HOWARD ST STE 550,SAN FRANCISCO,CA,94105,Non Standard NAUPA Code for - Commissions,59  ,103.22,,CiKlEp8B9dGTenPilRkw
CA,16398386,CALENDAR ROBINSON CO INC,PAUL REVERE LIFE & ACCIDENT,120 HOWARD ST STE 550,SAN FRANCISCO,CA,94105,Non Standard NAUPA Code for - Commissions,59  ,104.77,,4VuqEp8BRez0kkx52SIM
CA,14756200,CALENDAR TRANSPORT SERVICES INC,WILSHIRE INSURANCE COMPANY,2323 MAIN ST,IRVINE,CA,92714,Non Standard NAUPA Code for - Court settlements,60  ,64.26,,EqqxEp8BMOBo_ZuO2rnH
CA,1009695119,EVERY YEAR CALENDAR THE,GOOGLE LLC AND AFFILIATES,947 OAK,SAN FRANCISCO,CA,94117,CREDIT BAL -  ACCTS RECEIVABLE,MS09,0.25,,lmgLE58BVoZSrHrZpSxZ
CA,1022856945,GO THE CALENDAR STOP,SOUTHERN CALIFORNIA EDISON COMPANY,2105 MATHEWS AVENUE,REDONDO BEACH,CA,90278,VENDOR CHECKS,CK13,20.0,,9hMiE58BgbHqynegnCLD
CA,1015417369,JENNIFER DAY CALENDAR APP,GOOGLE PAYMENT CORPORATION,324 SOUTH BEVERLY DR 299,BEVERLY HILLS,CA,90212,ACCOUNTS PAYABLE,MS08,0.11,,dm4VE58B9dGTenPi0arH
CA,1202461,L P CAMPUS CALENDAR,WELLS FARGO BANK,1237 CITRUS AVE,CHICO,CA,95926,Non Standard NAUPA Code for - Savings accts/crdt union shrs,82  ,121.4,,gl2uEp8BRez0kkx5M02P
CA,993309986,MARIE CALENDAR S CARLSBAD,TRIBUNE PUBLISHING COMPANY,5980 AVENIDA ENCINAS,CARLSBAD,CA,92008,CUSTOMER OVERPAYMENTS,MS05,52.0,,bervEp8BdwRK0i0ylGdh
CA,977754329,MUSIC CALENDAR COLLECTIVE TRANSBAY,PAYPAL INC,106 FAIRMOUNT,OAKLAND,CA,94611,MISC INTANGIBLE PROP,MS17,38.24,,BnTWEp8BBuGJUe8uThy1
CA,1024252335,OCSINGLESMAGAZINE AND EVENTS CALENDAR,PAYPAL INC,25531 STARBOARD DR,DANA POINT,CA,92629,MISC INTANGIBLE PROP,MS17,5.87,,j3IlE58BWDpOTxa9J8d8
CA,1009176602,THE COSMETOLOGIST S CALENDAR,PAYPAL INC,690 ALVEDA AVE,EL CAJON,CA,92019,MISC INTANGIBLE PROP,MS17,19.78,,WP0KE58BdwRK0i0y3DVP
CA,966569941,WOMENS CALENDAR WOMENS RADIO,SPRINT COMMUNICATIONS CO,2121 PERALTA ST STE 138,OAKLAND,CA,94607,CREDIT BAL -  ACCTS RECEIVABLE,MS09,3.25,,xWnFEp8BBuGJUe8ufgri
CA,993676824,+AD377ENTOMOLOGY CLUB ENTOMOLOGY CLUB,ASSOCIATED STUDENTS OF THE UNIVERSITY OF CALIFORNIA,,,,00000,MISC OUTSTANDING CHECKS,MS16,82.6,,_kvwEp8BWDpOTxa9NNv1
CA,13385340,ATOM CLUB TENNIS CLUB,EXCITE CREDIT UNION,175 CURTNER AVE,SAN JOSE,,95125,Non Standard NAUPA Code for - Savings accts/crdt union shrs,82  ,118.99,,mFmoEp8BRez0kkx5q7f8
CA,1036303068,BAY CLUB MANHATTAN CLUB,"U. S. BANK, N. A.",PO BOX 511642,LOS ANGELES,CA,90051,UNIDENTIFIED DEPOSIT,AC07,720.1,,wY5FE58B9dGTenPiwSKZ
CA,13459785,LA CLUB-PICA CLUB,TRANSWORLD SYSTEMS INC,1425 S LOS ANGELES ST,LOS ANGELES,CA,90015,Non Standard NAUPA Code for - Collections,58  ,50.0,,xlmxEp8BBuGJUe8uV_ts
CA,1039555759,LENDING CLUB LENDING CLUB,FIRST INVESTORS FINANCIAL SERVICES,71 STEVENSON STREET,SAN FRANCISCO,CA,94105,MISC OUTSTANDING CHECKS,MS16,131.22,,IMlLE58BRez0kkx5TwYY
CA,1013472276,SAM'S CLUB SAM'S CLUB,ESCROW OF THE WEST,P.O. BOX 960013,ORLANDO,,32896,ESCROW FUNDS,CT01,1675.0,,mwYSE58BgbHqynegg-G4
CA,13025149,SEMIT CLUB INVESTMENT CLUB,CUBIC CORPORATION INC,1000 S ANAHEIM BLVD #102,ANAHEIM,CA,92805,Non Standard NAUPA Code for - Other,76  ,120.0,,hySlEp8BVoZSrHrZ-G5x
CA,979680574,SNAK CLUB SNAK CLUB,UNITED PARCEL SERVICE OASIS SUPPLY CORP,607 N NASH ST,EL SEGUNDO,CA,90245,VENDOR CHECKS,CK13,8.16,,sEfZEp8B9dGTenPiWS-j
CA,989023044,TRAHART CLUB TRAHART CLUB,CALIFORNIA RESOURCES LONG BEACH INC,927 CHESTNUT AVENUE,LONG BEACH,CA,90813,ROYALTIES,MI02,794.26,,FeXoEp8BdwRK0i0yneuH
CA,11849156,COMMUNITY CALENDAR OF SANTA MAR,BANK OF AMERICA NT&SA BRANCH:1179-SOUTH BROADWAY BRANCH,506 SO LINCOLN ST,SANTA MARIA,CA,93454,"Non Standard NAUPA Code for - Checking accounts, dmnd depsit",56  ,63.11,,xaSpEp8BMOBo_ZuOZ7Vq
CA,975758824,HOME OF THE CALENDAR PLANNER,CONNEXITY INC. DBA SHOPZILLA,C/O RANDY MCGOWAN,BEVERLY HILLS,CA,90211,CREDIT BAL -  ACCTS RECEIVABLE,MS09,88.3,,B8HTEp8BMOBo_ZuOFiGQ
CA,982217053,WHOLE WORLD CALENDAR COMPANY THE,"GOOGLE, LLC",POB 633123,SAN DIEGO,CA,92163,CREDIT BAL -  ACCTS RECEIVABLE,MS09,120.0,,TuPdEp8BgbHqynegj45x
CA,1002281150,WHOLE WORLD CALENDAR COMPANY THE,AMAZON.COM INC. AND SUBSIDIARIES,POB 633123,SAN DIEGO,CA,92163,ACCOUNTS PAYABLE,MS08,57.6,,qAL-Ep8BdxBbIqah9bhm
CA,955001232,100 CLUB,THE MEN'S WEARHOUSE INC,2101 WEBSTER STREET,OAKLAND,CA,94612,ACCOUNTS PAYABLE,MS08,450.0,,Vl63Ep8BBuGJUe8uT16Q
CA,1027456948,1350 CLUB,YELP INC,615 KOHLER STREET,LOS ANGELES,CA,90021,ACCOUNTS PAYABLE,MS08,44.1,,jlU0E58Bqu6IKIxA0hHc
CA,1027456951,1350 CLUB,YELP INC,615 KOHLER STREET,LOS ANGELES,CA,90021,ACCOUNTS PAYABLE,MS08,24.5,,HlU0E58Bqu6IKIxA0hLc
CA,1037017257,1350 CLUB,YELP INC,615 KOHLER STREET,LOS ANGELES,CA,90021,ACCOUNTS PAYABLE,MS08,39.2,,2cVGE58BRez0kkx57JVk
CA,997933734,352 CLUB,"GOOGLE, LLC",1012 PACIFIC AVE,MANHATTAN BEACH,CA,90266,CREDIT BAL -  ACCTS RECEIVABLE,MS09,0.09,,jFD3Ep8BWDpOTxa9bkN-
CA,11140816,44 CLUB,FOUNDERS BANK OF COMMERCE,3857 WELLINGTON RD,LOS ANGELES,CA,90008,Non Standard NAUPA Code for - Savings accts/crdt union shrs,82  ,149.59,,VgOzEp8Bqu6IKIxAI1GH
CA,1023889822,50MM CLUB,PAYPAL INC,9500 ZELZAH,NORTHRIDGE,CA,91325,MISC INTANGIBLE PROP,MS17,0.57,,7kokE58Bqu6IKIxAdZAQ
CA,976737273,540 CLUB,IPFS CORPORATION,540 CLEMENT,SAN FRANCISCO,CA,94118,MISC OUTSTANDING CHECKS,MS16,345.55,,sBvUEp8Bqu6IKIxAyU8A
CA,976737274,540 CLUB,IPFS CORPORATION,540 CLEMENT,SAN FRANCISCO,CA,94118,MISC OUTSTANDING CHECKS,MS16,150.26,,MRvUEp8Bqu6IKIxAyVAA
CA,1010071276,540 CLUB,AMERICAN ACCEPTANCE CORP,540 CLEMENT ST,SAN FRANCISCO,CA,94118,MISC OUTSTANDING CHECKS,MS16,370.77,,wJkME58BBuGJUe8uV3QW
CA,972167479,700 CLUB,THE GOLDEN 1 CREDIT UNION,,,,00000,CASHIER'S CHECKS,CK01,25.0,,RtXNEp8BdwRK0i0y4sLi
CA,1004603433,700 CLUB,USC CREDIT UNION,REF:ALCYONE D MOORE,,,00000,CASHIER'S CHECKS,CK01,100.0,,1_wDE58BgbHqynegDOhV
CA,1006779041,700 CLUB,LOGIX FEDERAL CREDIT UNION,,,,00000,CASHIER'S CHECKS,CK01,30.0,,JP8GE58BgbHqyneghHml
CA,11487712,705 CLUB,CALIFORNIA WATER SERVICE COMPANY,705 E MAIN ST,STOCKTON,CA,95202,Non Standard NAUPA Code for - Refunds,79  ,178.25,,-P2tEp8BPFHwP-jRcdhl
CA,1032654528,711 CLUB / WOODHOUSE JOHN T,CITIBANK N A,C O SCDSA,SACRAMENTO,CA,95811,CASHIER'S CHECKS,CK01,20.0,,rYU_E58BWDpOTxa9K0NH
CA,989956490,900 CLUB / HOYLE DANIEL S,BMO BANK NA (FKA) BMO HARRIS BANK NA),146 LINDA ST,SAN FRANCISCO,CA,94110,CHECKING ACCOUNTS,AC01,8.4,,zlLqEp8BVoZSrHrZMzP3
CA,1059734376,999 CLUB,FEDERAL EXPRESS CORPORATION AS REPORTED,3400 S MAIN STREET,LOS ANGELES,CA,90011,,MS16,,,BmxXE58BPFHwP-jRAK8a
CA,955222185,AAA CLUB,HILLWOOD ESCROW INC,,,,,ESCROW FUNDS,CT01,37.0,,g9K3Ep8BdxBbIqahiLJD
CA,5124688,ACTION CLUB,VERIZON CALIFORNIA,,,,,Non Standard NAUPA Code for - Other,76  ,35.05,,BAOzEp8Bqu6IKIxAeInH
CA,12208784,ACTION CLUB,HOME SAVINGS OF AMERICA,,,CA,,Non Standard NAUPA Code for - Vendor payments,85  ,50.0,,RySmEp8BVoZSrHrZNpg1
CA,152991,ADVENTURERS CLUB,Bank of America - Passbook Accounts,,,,,Formerly AC51-53 accounts,AC55,8.0,,rQOzEp8Bqu6IKIxA6ei2
CA,5015138,AERO CLUB,PACIFIC BELL TELEPHONE COMPANY,P O BOX 661,HAMILTON AFB,CA,94934,Non Standard NAUPA Code for - Other,76  ,31.11,,KsOuEp8BgbHqynegpqeB
CA,1064770322,AFFORDABLEDEALS CLUB,PAYPAL,1000 E  7TH ST,LOS ANGELES,CA,90021,,MS17,,,Qp5fE58B9dGTenPiZoF_
CA,984416944,AKTION CLUB,PARKWAY SCHOOL DISTRICT,C/O BOBBI JOHNSON,LAGUNA HILLS,CA,92637,VENDOR CHECKS,CK13,50.0,,6-bhEp8BgbHqynegGiJr
CA,982150946,ALOHA CLUB,"CAPITAL ONE BANK, NATIONAL ASSOCIATION",PO BOX 1955,GILROY,CA,95021,CUSTOMER OVERPAYMENTS,MS05,99.59,,1CHdEp8Bqu6IKIxAd1cy
CA,989732419,ALOHA CLUB,STATE COMPENSATION INSURANCE FUND,PO BOX 1955,GILROY,CA,95021,PREMIUM REFUNDS,IN05,753.57,,6lLpEp8BVoZSrHrZ2wvA
CA,989733558,ALOHA CLUB,STATE COMPENSATION INSURANCE FUND,PO BOX 1955,GILROY,CA,95021,DIVIDENDS,SC01,261.2,,u1LpEp8BVoZSrHrZ2xLB
CA,1000163047,ALOHA CLUB,STATE COMPENSATION INSURANCE FUND,PO BOX 1955,GILROY,CA,95021,DIVIDENDS,SC01,211.65,,2K_7Ep8Bj6Q_lu2XbeTQ
CA,986028190,ALOHA CLUB,STATE COMPENSATION INSURANCE FUND,PO BOX 1955,GILROY,CA,95021,PREMIUM REFUNDS,IN05,842.84,,2X_jEp8BBuGJUe8u-Ycv
CA,978938363,AMHERSTMICROFINANCE CLUB,KIVA USER FUNDS LLC,,,,00000,CREDIT BAL -  ACCTS RECEIVABLE,MS09,125.0,,50bYEp8B9dGTenPiQklV
CA,123846,ARCHONIAN CLUB,Bank of America - Passbook Accounts,852 55TH ST,OAKLAND,CA,94608,Formerly AC51-53 accounts,AC55,11.53,,wtCzEp8BdxBbIqah8YIr
CA,995644417,ATHLETIC CLUB,AMERICAN EXPRESS PREPAID CARD MANAGEMENT CO,10202 WEST WASHINGTON BLVD,CULVER CITY,CA,90232,UNREDEEMED GIFT CERTIFICATE,MS12,50.0,,vY3zEp8BRez0kkx5iR-v
CA,1002911156,ATHLETIC CLUB,AMERICAN EXPRESS PREPAID CARD MANAGEMENT,10202 WEST WASHINGTON BLVD,CULVER CITY,CA,90232,UNREDEEMED GIFT CERTIFICATE,MS12,1.3,,xbQAE58Bj6Q_lu2XUDCY
CA,16768959,ATHLETIC CLUB,PACIFIC BELL TELEPHONE COMPANY,"PO BOX 33221,",GRANADA HILLS,CA,91394,Non Standard NAUPA Code for - Refunds,79  ,220.0,,iHalEp8Bj6Q_lu2XhgYg
CA,956975869,AUTO CLUB,AMERICAN EXPRESS COMPANY,PO BOX 629,ANAHEIM,CA,92815,CREDIT BAL -  ACCTS RECEIVABLE,MS09,5.0,,MMa5Ep8BdwRK0i0yV_D5
CA,981530244,AUTO CLUB,BANK OF AMERICA - CALIFORNIA,UNKNOWN,UNKNOWN,,00000,CASHIER'S CHECKS,CK01,104.0,,ShrcEp8BPFHwP-jRY3Hr
CA,1006178924,AUTO CLUB,"WELLS FARGO BANK, NA (APECS 1009)",,,,00000,MONEY ORDERS,CK07,122.0,,VP4FE58BgbHqynegd6TS
CA,1027399837,AUTO CLUB / GUILLEN ALMA R,WELLS FARGO BANK NA (APECS 111),7297 N HAYES AVE,FRESNO,CA,93722,CASHIER'S CHECKS,CK01,15.54,,DlQ0E58Bqu6IKIxAu8AS
CA,1061106706,AUTO CLUB,"CAVT, LLC",4800 AIRPORT PLAZA DR,LONG BCH,CA,90815,,MS11,,,Ym5ZE58BPFHwP-jRNAVC
CA,964513375,AUTO CLUB,MOSSY NISSAN INC,,CHULA VISTA,CA,91912,CHECKING ACCOUNTS,AC01,692.24,,Es3CEp8BdwRK0i0yysUN
CA,964782563,AUTO CLUB,BANK OF AMERICA - CALIFORNIA,UNKNOWN,UNKNOWN,,00000,CASHIER'S CHECKS,CK01,76.0,,Sg7DEp8Bqu6IKIxAN--z
CA,14688242,AUTOMBILE CLUB,CRESTA VERDE ESCROW INC,,,,,Non Standard NAUPA Code for - Escrow check/deposit/Disputed,64  ,350.0,,namwEp8BMOBo_ZuOpbpd
CA,953696647,AUTOMOBILE CLUB,TRADEWINDS ESCROW INC.- HERMOSA BEACH,,,,,Non Standard NAUPA Code for - Escrow check/deposit/Disputed,64  ,514.0,,rgW1Ep8Bqu6IKIxAwSfu
CA,955868097,AUTOMOBILE CLUB,CENTRAL ESCROW INC.,,,,,ESCROW FUNDS,CT01,167.0,,bl64Ep8BBuGJUe8uJeax
CA,969735271,AUTOMOBILE CLUB,WAWANESA GENERAL INSURANCE,UNKNOWN,VALENCIA,,00000,INDIVIDUAL POLICY BENEFIT/CLM,IN01,1.0,,qd7KEp8BdxBbIqahTnmZ
